5 0 1 11,5433 92,0193 53 2211,59 43085 345 1500 false
5 1 2 12,2986 98,5153 0 2211,59 37382 1499 1500 false
5 2 3 11,8923 94,5882 1 2211,59 37718 593 1500 false
5 3 4 11,7569 94,4005 0 2211,59 38412 133 1500 false
5 4 5 11,961 95,3096 0 2211,59 38667 2252 1500 false
5 5 6 11,9448 96,2738 0 2211,59 36617 1262 1500 false
5 6 7 11,9228 95,2374 0 2211,59 39130 5007 1500 false
5 7 8 12,0029 95,9766 0 2211,59 37279 65 1500 false
5 8 9 11,9619 95,9737 0 2211,59 38209 512 1500 false
5 9 10 11,8923 95,1212 0 2211,59 36981 1628 1500 false
5 10 11 11,8237 92,9983 0 2211,59 36040 175 1500 false
5 11 12 11,8103 95,7277 0 2211,59 36027 331 1500 false
5 12 13 12,1508 97,6255 0 2211,59 37434 2154 1500 false
5 13 14 11,8408 94,4766 0 2211,59 36318 380 1500 false
5 14 15 11,898 94,7491 0 2211,59 42736 490 1500 false
5 15 16 12,0106 94,9075 0 2211,59 36934 33 1500 false
5 16 17 11,9352 97,3809 0 2211,59 36775 411 1500 false
5 17 18 11,6587 93,2427 0 2211,59 37077 231 1500 false
5 18 19 12,1403 94,9728 0 2211,59 37331 1217 1500 false
5 19 20 11,9257 97,3648 0 2211,59 37118 1040 1500 false
5 20 21 11,8179 92,9665 0 2211,59 35679 154 1500 false
5 21 22 12,0125 97,9565 0 2211,59 36368 733 1500 false
5 22 23 11,8465 94,8678 0 2211,59 37713 82 1500 false
5 23 24 12,0335 95,2276 0 2211,59 36182 639 1500 false
5 24 25 11,61 93,8795 0 2211,59 37770 307 1500 false
5 25 26 12,2461 97,9075 0 2211,59 36569 32 1500 false
5 26 27 11,8732 94,2045 0 2211,59 36692 649 1500 false
5 27 28 11,9648 96,5991 0 2211,59 36454 368 1500 false
5 28 29 11,6711 92,9197 0 2211,59 37482 1501 1500 false
5 29 30 12,1527 97,6602 0 2211,59 36461 1241 1500 false
5 30 31 11,7655 92,9068 0 2211,59 41375 340 1500 false
5 31 32 12,023 97,0352 0 2211,59 35770 198 1500 false
5 32 33 11,9801 96,0832 0 2211,59 35871 808 1500 false
5 33 34 11,9333 95,636 0 2211,59 37369 2309 1500 false
5 34 35 11,508 92,031 0 2211,59 37752 2026 1500 false
5 35 36 12,3415 98,7765 0 2211,59 38847 367 1500 false
5 36 37 11,8771 95,042 0 2211,59 43738 274 1500 false
5 37 38 11,3983 90,7796 2 2211,59 37463 401 1500 false
5 38 39 12,2051 96,4424 0 2211,59 44062 41 1500 false
5 39 40 11,9057 96,5496 0 2211,59 38804 495 1500 false
5 40 41 12,1431 95,6137 0 2211,59 37151 1022 1500 false
5 41 42 11,4622 90,3887 1 2211,59 37031 129 1500 false
5 42 43 12,4388 102,999 0 1112,87 44506 97 1500 false
5 43 44 11,7035 91,6968 0 1115,7 40797 4993 1500 false
5 44 45 12,1565 96,0958 0 1118,52 44566 6511 1500 false
5 45 46 11,7817 95,079 0 1127,01 76614 4040 1500 false
5 46 47 12,0335 97,6737 0 1132,66 38378 672 1500 false
5 47 48 11,9028 95,738 0 1134,08 42386 95 1500 false
5 48 49 11,2267 89,2028 0 1138,32 49549 13177 1500 false
5 49 50 12,2137 98,8554 0 1139,73 57776 7108 1500 false
5 50 51 12,2862 96,4442 0 1143,98 40534 24 1500 false
5 51 52 11,8494 93,243 0 1149,63 40009 594 1500 false
5 52 53 11,9476 97,7232 0 1149,63 53224 2360 1500 false
5 53 54 11,5337 91,8774 0 1149,63 63150 2602 1500 false
5 54 55 12,3281 99,9331 0 1149,63 42361 2707 1500 false
5 55 56 11,7226 94,2559 0 1151,05 53962 1917 1500 false
5 56 57 11,9257 93,7996 0 1153,88 39759 2380 1500 false
5 57 58 12,2128 99,275 0 1156,7 36915 431 1500 false
5 58 59 11,9228 93,2162 1 1158,12 62147 2823 1500 false
5 59 60 11,5833 94,9956 0 1160,95 78866 1359 1500 false
5 60 61 12,0773 95,4713 0 1166,6 38380 1011 1500 false
5 61 62 11,6043 89,5509 0 1168,02 52131 134 1500 false
5 62 63 12,3892 103,732 0 1172,26 41630 1714 1500 false
5 63 64 11,9352 95,8084 0 1175,09 39341 412 1500 false
5 64 65 11,4231 89,5178 0 1175,09 52878 8886 1500 false
5 65 66 12,4407 101,678 0 1175,09 48018 4693 1500 false
5 66 67 11,8647 94,7753 0 1177,91 41928 2683 1500 false
5 67 68 11,5271 91,438 0 1179,33 44852 1672 1500 false
5 68 69 11,7931 93,5147 0 1182,16 39767 3487 1500 false
5 69 70 12,4607 101,053 0 1186,4 40668 2168 1500 false
5 70 71 11,322 91,0835 0 1187,81 41697 435 1500 false
5 71 72 12,0878 95,2428 0 1190,64 44074 290 1500 false
5 72 73 12,3844 100,062 0 1193,47 38609 309 1500 false
5 73 74 11,8818 94,2233 0 1196,3 36367 982 1500 false
5 74 75 11,9362 96,8962 0 1196,3 38383 777 1500 false
5 75 76 11,9505 95,1082 0 1196,3 37476 22 1500 false
5 76 77 11,7569 93,3482 0 1197,71 38881 3673 1500 false
5 77 78 11,9829 96,9977 0 1199,12 40695 577 1500 false
5 78 79 12,0182 96,1686 0 1200,54 38453 403 1500 false
5 79 80 11,8322 94,2347 0 1200,54 38544 3094 1500 false
5 80 81 8,64315 69,5151 1 1,41406 43008 11304 1500 false
5 81 82 0 0 1 1,41406 43008 11304 1500 false
5 82 83 0 0 1 1,41406 43008 11304 1500 false
5 83 84 0 0 0 1,41406 43008 11304 1500 false
5 84 85 0 0 1 1,41406 43008 11304 1500 false
5 85 86 0 0 0 1,41406 43008 11304 1500 false
5 86 87 0 0 0 1,41406 43008 11304 1500 false
5 87 88 0 0 0 1,41406 43008 11304 1500 false
5 88 89 0 0 1 1,41406 43008 11304 1500 false
5 89 90 0 0 0 1,41406 43008 11304 1500 false
5 90 91 0 0 0 1,41406 43008 11304 1500 false
5 91 92 0 0 0 1,41406 43008 11304 1500 false
5 92 93 0 0 0 1,41406 43008 11304 1500 false
5 93 94 0 0 0 1,41406 43008 11304 1500 false
5 94 95 0 0 0 1,41406 43008 11304 1500 false
5 95 96 0 0 0 1,41406 43008 11304 1500 false
5 96 97 0 0 1 1,41406 43008 11304 1500 false
5 97 98 0 0 0 1,41406 43008 11304 1500 false
5 98 99 0 0 0 1,41406 43008 11304 1500 false
5 99 100 0 0 0 1,41406 43008 11304 1500 false
5 100 101 0 0 0 1,41406 43008 11304 1500 false
