5,0,1.000417,1.0004169940948486,12405000,99198634.7550901,8,4330968,38312,288,1500,false
5,100.000761,101.003904,1.0031429529190063,0,0,0,1448,39653,1173,1500,false
5,10.002032,11.011997,1.009964942932129,12430000,98458863.0485588,0,4330968,37456,1350,1500,false
5,1.000417,2.002277,1.0018600225448608,12561000,100301437.06577572,0,4330968,41883,236,1500,false
5,11.011997,12.000061,0.9880639910697937,12601000,102025780.62869538,0,4330968,40817,2033,1500,false
5,12.000061,13.001132,1.0010709762573242,12476000,99701222.35802835,0,4330968,36190,623,1500,false
5,13.001132,14.003889,1.002756953239441,12387000,98823548.0989356,0,4330968,36958,262,1500,false
5,14.003889,15.008742,1.0048530101776123,12562000,100010647.31073143,0,4330968,40138,581,1500,false
5,15.008742,16.000044,0.9913020133972168,12574000,101474624.92814748,0,4330968,36647,938,1500,false
5,16.000044,17.00549,1.005445957183838,12459000,99132130.66087824,14,2164760,35380,143,1500,false
5,17.00549,18.002792,0.997301995754242,12509000,100342725.09834628,0,2164760,37325,79,1500,false
5,18.002792,19.016441,1.0136489868164062,12520000,98811325.52065693,0,2164760,36157,195,1500,false
5,19.016441,20.006543,0.990101993083954,12440000,100514897.14712794,0,2164760,36885,2022,1500,false
5,20.006543,21.00979,1.0032470226287842,12508000,99740141.50353988,0,2164760,36084,818,1500,false
5,2.002277,3.000186,0.9979090094566345,12528000,100434006.55794497,0,4330968,37752,1755,1500,false
5,21.00979,22.003684,0.9938939809799194,12490000,100533861.6715285,0,2164760,39390,852,1500,false
5,22.003684,23.00091,0.9972259998321533,12557000,100735440.12782268,0,2164760,37102,883,1500,false
5,23.00091,24.000319,0.999409019947052,12527000,100275260.67886537,0,2164760,37136,113,1500,false
5,24.000319,25.000094,0.999774992465973,12490000,99942487.81272727,0,2164760,38053,345,1500,false
5,25.000094,26.000555,1.0004609823226929,12502000,99969915.63609067,0,2164760,36422,219,1500,false
5,26.000555,27.000119,0.999563992023468,12499000,100035616.32665572,0,2164760,36577,728,1500,false
5,27.000119,28.000087,0.9999679923057556,12500000,100003200.87187697,0,2164760,36523,1057,1500,false
5,28.000087,29.000787,1.0006999969482422,12151000,97140002.2948414,0,2164760,37235,882,1500,false
5,29.000787,30.000721,0.9999340176582336,12851000,102814783.9602139,0,2164760,38305,2832,1500,false
5,30.000721,31.000921,1.0002000331878662,12498000,99964003.8816317,0,2164760,37360,1207,1500,false
5,3.000186,4.000274,1.0000879764556885,12389000,99103281.244569,0,4330968,37369,1061,1500,false
5,31.000921,32.001811,1.0008900165557861,12464000,99623333.58376785,0,2164760,36606,421,1500,false
5,32.001811,33.000437,0.9986259937286377,12532000,100393941.90578534,0,2164760,38478,147,1500,false
5,33.000437,34.000179,0.9997419714927673,12513000,100129836.35220341,0,2164760,37216,857,1500,false
5,34.000179,35.000535,1.0003559589385986,12493000,99908436.6989156,0,2164760,37240,406,1500,false
5,35.000535,36.030221,1.0296859741210938,11976000,93045843.49784756,0,2164760,36637,661,1500,false
5,36.030221,37.001584,0.9713630080223083,12931000,106497775.95568496,8,2164760,41238,588,1500,false
5,37.001584,38.006752,1.0051679611206055,12534000,99756462.4803723,0,2164760,46930,6837,1500,false
5,38.006752,39.036467,1.0297149419784546,11969000,92988841.9566155,0,2166208,69931,248,1500,false
