1 40.0
2 44.5
3 36.0
4 35.7
5 35.9
6 37.8
7 39.9
8 36.7
9 39.7
10 36.7
11 36.6
12 38.1
13 37.3
14 38.8
15 36.9
16 37.1
17 36.3
18 37.2
19 37.0
20 38.3
21 36.5
22 36.1
23 35.6
24 36.2
25 37.7
26 35.6
27 38.7
28 36.0
29 36.5
30 36.0
31 36.4
32 37.8
33 37.2
34 37.4
35 37.5
36 36.4
37 35.8
38 36.9
39 37.0
40 37.1
41 36.1
42 36.4
43 37.4
44 35.3
45 38.0
46 36.6
47 36.5
48 36.5
49 35.7
50 35.8
