8.76 2005758906 1327105 22 15 0 0 0 0 0 15 7 0
8.83 2039248236 1349258 22 15 0 0 0 0 0 15 7 0
8.91 2063945922 1365597 22 15 0 0 0 0 0 15 7 0
8.98 2094201314 1385613 22 15 0 0 0 0 0 15 7 0
9.05 2121180970 1403457 22 15 0 0 0 0 0 15 7 0
9.13 2149467624 1422172 22 15 0 0 0 0 0 15 7 0
9.20 2177182514 1440505 22 15 0 0 0 0 0 15 7 0
9.28 2202353026 1457161 22 15 0 0 0 0 0 15 7 0
9.35 2231437578 1476397 22 15 0 0 0 0 0 15 7 0
9.42 2259435142 1494923 22 15 0 1514 0 0 0 15 7 0
9.50 2287892400 1513744 22 15 0 0 0 0 0 15 7 0
9.57 2317616056 1533408 22 15 0 0 0 0 0 15 7 0
9.65 2346309020 1552386 22 15 0 0 0 0 0 15 7 0
9.72 2372837910 1569943 22 15 0 0 0 0 0 15 7 0
9.80 2407292064 1592732 22 15 0 0 0 0 0 15 7 0
9.87 2434608456 1610804 22 15 0 0 0 0 0 15 7 0
9.94 2461308978 1628465 22 15 0 0 0 0 0 15 7 0
10.02 2488246704 1646288 22 15 0 0 0 0 0 15 7 0
10.09 2519511234 1666969 22 15 0 0 0 0 0 15 7 0
10.17 2547554142 1685523 22 15 0 0 0 0 0 15 7 0
10.24 2575174082 1703797 22 15 0 0 0 0 0 15 7 0
10.32 2604569246 1723243 22 15 0 0 0 0 0 15 7 0
10.39 2633520598 1742399 22 15 0 0 0 0 0 15 7 0
10.46 2662925718 1761855 22 15 0 0 0 0 0 15 7 0
10.54 2690985348 1780422 22 15 0 0 0 0 0 15 7 0
10.61 2717212488 1797768 22 15 0 0 0 0 0 15 7 0
10.69 2748386588 1818390 22 15 0 0 0 0 0 15 7 0
10.76 2775877182 1836583 22 15 0 0 0 0 0 15 7 0
10.83 2805861552 1856420 22 15 0 0 0 0 0 15 7 0
10.91 2831612840 1873452 22 15 0 0 0 0 0 15 7 0
10.98 2861090484 1892950 22 15 0 0 0 0 0 15 7 0
11.06 2889032688 1911436 22 15 0 0 0 0 0 15 7 0
11.13 2915368176 1928856 22 15 0 0 0 0 0 15 7 0
11.21 2940652036 1945586 22 15 0 0 0 0 0 15 7 0
11.28 2974187954 1967769 22 15 0 0 0 0 0 15 7 0
11.35 3003542316 1987190 22 15 0 0 0 0 0 15 7 0
11.43 3029924364 2004650 22 15 0 0 0 0 0 15 7 0
11.50 3061460400 2025508 22 15 0 0 0 0 0 15 7 0
11.58 3088167252 2043178 22 15 0 0 0 0 0 15 7 0
11.65 3115020718 2060939 22 15 0 0 0 0 0 15 7 0
11.73 3144904860 2080710 22 15 0 0 0 0 0 15 7 0
11.80 3172130604 2098722 22 15 0 0 0 0 0 15 7 0
11.87 3206896282 2121729 22 15 0 0 0 0 0 15 7 0
11.95 3234499398 2139987 22 15 0 0 0 0 0 15 7 0
12.02 3263692448 2159292 22 15 0 0 0 0 0 15 7 0
12.10 3289659146 2176469 22 15 0 0 0 0 0 15 7 0
12.17 3316706726 2194363 22 15 0 0 0 0 0 15 7 0
12.24 3346014170 2213749 22 15 0 0 0 0 0 15 7 0
12.32 3371548648 2230644 22 15 0 0 0 0 0 15 7 0
12.39 3401811466 2250661 22 15 0 0 0 0 0 15 7 0
12.47 3428067350 2268027 22 15 0 0 0 0 0 15 7 0
12.54 3454420930 2285465 22 15 0 0 0 0 0 15 7 0
12.62 3481688920 2303504 22 15 0 0 0 0 0 15 7 0
12.69 3516009216 2326212 22 15 0 0 0 0 0 15 7 0
12.76 3545886854 2345979 22 15 0 0 0 0 0 15 7 0
12.84 3578867762 2367797 22 15 0 0 0 0 0 15 7 0
12.91 3607148990 2386507 22 15 0 0 0 0 0 15 7 0
12.99 3636618384 2406000 22 15 0 0 0 0 0 15 7 0
13.06 3661961196 2422766 22 15 0 0 0 0 0 15 7 0
13.14 3690923092 2441922 22 15 0 0 0 0 0 15 7 0
13.21 3717447664 2459480 22 15 0 0 0 0 0 15 7 0
13.28 3748413858 2479961 22 15 0 0 0 0 0 15 7 0
13.36 3777231102 2499027 22 15 0 0 0 0 0 15 7 0
13.43 3805034124 2517422 22 15 0 0 0 0 0 15 7 0
13.51 3831025510 2534619 22 15 0 0 0 0 0 15 7 0
13.58 3859975522 2553765 22 15 0 0 0 0 0 15 7 0
13.65 3885046982 2570359 22 15 0 0 0 0 0 15 7 0
13.73 3913469684 2589162 22 15 0 0 0 0 0 15 7 0
13.80 3944716336 2609832 22 15 0 0 0 0 0 15 7 0
13.88 3972351682 2628113 22 15 0 0 0 0 0 15 7 0
13.95 4000581952 2646788 22 15 0 1514 0 0 0 15 7 0
14.03 4030146438 2666347 22 15 0 0 0 0 0 15 7 0
14.10 4055872844 2683366 22 15 0 0 0 0 0 15 7 0
14.17 4084568120 2702348 22 15 0 0 0 0 0 15 7 0
14.25 4110522552 2719520 22 15 0 0 0 0 0 15 7 0
14.32 4139681332 2738810 22 15 0 0 0 0 0 15 7 0
14.40 4167127818 2756965 22 15 0 0 0 0 0 15 7 0
14.47 4197735838 2777215 22 15 0 0 0 0 0 15 7 0
14.55 4224880002 2795173 22 15 0 0 0 0 0 15 7 0
14.62 4251473494 2812767 22 15 0 0 0 0 0 15 7 0
14.69 4284162656 2834388 480 473 0 0 0 0 0 473 7 0
14.77 4311691478 2852591 480 473 0 0 0 0 0 473 7 0
14.84 4338135888 2870088 480 473 0 0 0 0 0 473 7 0
14.92 4369746440 2890992 480 473 0 0 0 0 0 473 7 0
14.99 4398844840 2910244 480 473 0 0 0 0 0 473 7 0
15.06 4434536828 2933850 480 473 0 0 0 0 0 473 7 0
15.14 4463222868 2952826 480 473 0 0 0 0 0 473 7 0
15.21 4491302186 2971405 480 473 0 0 0 0 0 473 7 0
15.29 4519482510 2990047 480 473 0 0 0 0 0 473 7 0
15.36 4547741030 3008743 480 473 0 0 0 0 0 473 7 0
15.44 4578720306 3029233 480 473 0 0 0 0 0 473 7 0
15.51 4607521726 3048279 480 473 0 0 0 0 0 473 7 0
15.58 4634104568 3065864 480 473 0 0 0 0 0 473 7 0
15.66 4663777978 3085497 480 473 0 0 0 0 0 473 7 0
15.73 4693227212 3104978 480 473 0 0 0 0 0 473 7 0
15.81 4722613628 3124418 480 473 0 0 0 0 0 473 7 0
15.88 4750842488 3143096 480 473 0 0 0 0 0 473 7 0
15.96 4777895392 3160988 480 473 0 0 0 0 0 473 7 0
16.03 4806559800 3179952 480 473 0 0 0 0 0 473 7 0
16.10 4832774652 3197298 480 473 0 0 0 0 0 473 7 0
16.18 4865263044 3218790 480 473 0 0 0 0 0 473 7 0
16.25 4893409228 3237414 480 473 0 0 1 0 0 473 7 0
16.33 4922601674 3256725 480 473 0 0 0 0 0 473 7 0
16.40 4948014848 3273536 480 473 0 0 0 0 0 473 7 0
16.47 4976047964 3292078 480 473 0 0 0 0 0 473 7 0
16.55 5007768358 3313059 480 473 0 0 0 0 0 473 7 0
16.62 5035688628 3331530 480 473 0 0 0 0 0 473 7 0
16.70 5060577974 3347995 480 473 0 0 0 0 0 473 7 0
16.77 5090173960 3367572 480 473 0 0 0 0 0 473 7 0
16.85 5119004680 3386644 480 473 0 0 0 0 0 473 7 0
16.92 5144906176 3403780 480 473 0 0 0 0 0 473 7 0
16.99 5174962832 3423664 480 473 0 0 0 0 0 473 7 0
17.07 5201276124 3441070 484 477 0 0 0 0 0 477 7 0
17.14 5229770002 3459921 484 477 0 0 0 0 0 477 7 0
17.22 5256749346 3477769 484 477 0 0 0 0 0 477 7 0
17.29 5286040748 3497146 484 477 0 0 0 0 0 477 7 0
17.37 5309190110 3512471 484 477 0 0 0 0 0 477 7 0
17.44 5338403594 3531797 484 477 0 0 0 0 0 477 7 0
17.51 5370378986 3552941 484 477 0 0 0 0 0 477 7 0
17.59 5400051638 3572571 484 477 0 0 0 0 0 477 7 0
17.66 5427121354 3590481 484 477 0 0 0 0 0 477 7 0
17.74 5455617800 3609332 484 477 0 0 0 0 0 477 7 0
17.81 5483462704 3627760 484 477 0 0 0 0 0 477 7 0
17.88 5513073984 3647348 484 477 0 0 0 0 0 477 7 0
17.96 5538670960 3664284 484 477 0 0 0 0 0 477 7 0
18.03 5569743880 3684840 484 477 0 0 0 0 0 477 7 0
18.11 5596974364 3702858 484 477 0 0 0 0 0 477 7 0
18.18 5624781304 3721256 484 477 0 0 0 0 0 477 7 0
18.26 5654697234 3741041 484 477 0 0 0 0 0 477 7 0
18.33 5682661256 3759540 484 477 0 0 0 0 0 477 7 0
18.40 5711417146 3778565 484 477 0 0 0 0 0 477 7 0
18.48 5741751534 3798631 484 477 0 0 0 0 0 477 7 0
18.55 5768354160 3816232 484 477 0 0 0 0 0 477 7 0
18.63 5795730500 3834342 484 477 0 0 0 0 0 477 7 0
18.70 5822702398 3852191 484 477 0 0 0 0 0 477 7 0
18.78 5852214754 3871713 484 477 0 0 0 0 0 477 7 0
18.85 5883484186 3892399 484 477 0 0 0 0 0 477 7 0
18.92 5912777692 3911780 484 477 0 0 0 0 0 477 7 0
19.00 5936770926 3927657 484 477 0 0 0 0 0 477 7 0
19.07 5967140556 3947740 484 477 0 0 0 0 0 477 7 0
19.15 5994596422 3965901 484 477 0 0 0 0 0 477 7 0
19.22 6020989404 3983364 484 477 0 0 0 0 0 477 7 0
19.29 6049762796 4002400 484 477 0 0 0 0 0 477 7 0
19.37 6076399124 4020024 484 477 0 0 0 0 0 477 7 0
19.44 6104758970 4038787 484 477 0 0 0 0 0 477 7 0
19.52 6134832638 4058681 484 477 0 0 0 0 0 477 7 0
19.59 6164552454 4078345 484 477 0 0 0 0 0 477 7 0
19.67 6191892182 4096433 484 477 0 0 0 0 0 477 7 0
19.74 6225526000 4118682 484 477 0 0 0 0 0 477 7 0
19.81 6254854626 4138079 484 477 0 0 0 0 0 477 7 0
19.89 6283001696 4156698 484 477 0 1514 0 0 0 477 7 0
19.96 6315200742 4178005 484 477 0 0 0 0 0 477 7 0
20.04 6344763356 4197556 484 477 0 0 0 0 0 477 7 0
20.11 6373621638 4216649 484 477 0 0 0 0 0 477 7 0
20.19 6398846502 4233337 484 477 0 0 0 0 0 477 7 0
20.26 6426939694 4251925 484 477 0 0 0 0 0 477 7 0
20.33 6455047176 4270518 484 477 0 0 0 0 0 477 7 0
20.41 6483447452 4289304 484 477 0 0 0 0 0 477 7 0
20.48 6509091078 4306273 484 477 0 0 0 0 0 477 7 0
20.56 6538018138 4325415 484 477 0 0 0 0 0 477 7 0
20.63 6568763650 4345755 484 477 0 0 0 0 0 477 7 0
20.70 6595071422 4363161 484 477 0 0 0 0 0 477 7 0
20.78 6626305308 4383820 484 477 0 0 0 0 0 477 7 0
20.85 6656680188 4403920 484 477 0 0 0 0 0 477 7 0
20.93 6687454024 4424274 484 477 0 0 0 0 0 477 7 0
21.00 6713743782 4441673 484 477 0 0 0 0 0 477 7 0
21.08 6744248908 4461852 484 477 0 0 0 0 0 477 7 0
21.15 6771674140 4479996 484 477 0 0 0 0 0 477 7 0
21.22 6800069452 4498784 484 477 0 0 0 0 0 477 7 0
21.30 6826728636 4516420 484 477 0 0 0 0 0 477 7 0
21.37 6853927778 4534415 484 477 0 0 0 0 0 477 7 0
21.45 6886844348 4556184 484 477 0 0 0 0 0 477 7 0
21.52 6911865578 4572739 484 477 0 0 0 0 0 477 7 0
21.60 6940079752 4591402 484 477 0 0 0 0 0 477 7 0
21.67 6970363936 4611438 484 477 0 0 0 0 0 477 7 0
21.74 6997799528 4629590 484 477 0 0 0 0 0 477 7 0
21.82 7024896464 4647518 484 477 0 0 0 0 0 477 7 0
21.89 7050769542 4664629 484 477 0 0 0 0 0 477 7 0
21.97 7082247092 4685452 484 477 0 0 0 0 0 477 7 0
22.04 7110690632 4704274 484 477 0 0 0 0 0 477 7 0
22.11 7136825074 4721571 484 477 0 0 0 0 0 477 7 0
22.19 7165653020 4740640 484 477 0 0 0 0 0 477 7 0
22.26 7197055068 4761416 484 477 0 0 0 0 0 477 7 0
22.34 7226172706 4780675 484 477 0 0 0 0 0 477 7 0
22.41 7255660894 4800181 484 477 0 0 0 0 0 477 7 0
22.49 7281847916 4817508 484 477 0 0 0 0 0 477 7 0
22.56 7312391072 4837710 484 477 0 0 0 0 0 477 7 0
22.63 7338387058 4854911 484 477 0 0 0 0 0 477 7 0
22.71 7371596390 4876877 484 477 0 0 0 0 0 477 7 0
22.78 7399751806 4895497 484 477 0 0 0 0 0 477 7 0
22.86 7429190082 4914971 484 477 0 0 0 0 0 477 7 0
22.93 7456617078 4933117 484 477 0 0 0 0 0 477 7 0
23.01 7483813790 4951109 484 477 0 0 0 0 0 477 7 0
23.08 7509107714 4967847 484 477 0 0 0 0 0 477 7 0
23.15 7540009360 4988286 484 477 0 0 0 0 0 477 7 0
23.23 7567140388 5006236 484 477 0 0 0 0 0 477 7 0
23.30 7593163590 5023453 484 477 0 0 0 0 0 477 7 0
23.38 7624212754 5043991 484 477 0 0 0 0 0 477 7 0
23.45 7652985252 5063028 484 477 0 0 0 0 0 477 7 0
23.52 7680838506 5081455 484 477 0 0 0 0 0 477 7 0
23.60 7709275708 5100264 484 477 0 0 0 0 0 477 7 0
23.67 7738808528 5119802 484 477 0 0 0 0 0 477 7 0
23.75 7766316988 5138000 484 477 0 0 0 0 0 477 7 0
23.82 7794385922 5156571 484 477 0 0 0 0 0 477 7 0
23.90 7823628968 5175918 484 477 0 0 0 0 0 477 7 0
23.97 7849291030 5192897 484 477 0 0 0 0 0 477 7 0
24.04 7882762892 5215032 484 477 0 0 0 0 0 477 7 0
24.12 7909858268 5232956 484 477 0 0 0 0 0 477 7 0
24.19 7938942256 5252198 484 477 0 0 0 0 0 477 7 0
24.27 7967548030 5271125 484 477 0 0 0 0 0 477 7 0
24.34 7994462836 5288928 484 477 0 0 0 0 0 477 7 0
24.42 8027622414 5310861 484 477 0 0 0 0 0 477 7 0
24.49 8063731324 5334752 484 477 0 0 0 0 0 477 7 0
24.56 8091211238 5352933 484 477 0 0 0 0 0 477 7 0
24.64 8117690276 5370456 484 477 0 0 0 0 0 477 7 0
24.71 8148295594 5390703 484 477 0 0 0 0 0 477 7 0
24.79 8175369494 5408617 484 477 0 0 0 0 0 477 7 0
24.86 8207679092 5429988 484 477 0 0 0 0 0 477 7 0
24.93 8235488416 5448390 484 477 0 0 0 0 0 477 7 0
25.01 8268142362 5469995 484 477 0 0 0 0 0 477 7 0
25.08 8295767424 5488270 484 477 0 0 0 0 0 477 7 0
25.16 8327128750 5509017 484 477 0 0 0 0 0 477 7 0
25.23 8355648698 5527883 484 477 0 0 0 0 0 477 7 0
25.31 8382875100 5545896 484 477 0 0 0 0 0 477 7 0
25.38 8416225144 5567958 484 477 0 0 0 0 0 477 7 0
25.45 8442286952 5585202 484 477 0 0 0 0 0 477 7 0
25.53 8468559760 5602582 484 477 0 0 0 0 0 477 7 0
25.60 8504203464 5626158 484 477 0 0 0 0 0 477 7 0
25.68 8538176750 5648633 484 477 0 0 0 0 0 477 7 0
25.75 8565984782 5667033 484 477 0 0 0 0 0 477 7 0
25.83 8594098162 5685631 484 477 0 0 0 0 0 477 7 0
25.90 8620614722 5703171 484 477 0 0 0 0 0 477 7 0
25.97 8647514494 5720969 484 477 0 0 0 0 0 477 7 0
26.05 8674014728 5738498 484 477 0 0 0 0 0 477 7 0
26.12 8704008300 5758344 484 477 0 0 0 0 0 477 7 0
26.20 8730334328 5775762 484 477 0 0 0 0 0 477 7 0
26.27 8756728272 5793222 484 477 0 0 0 0 0 477 7 0
26.34 8787724070 5813729 484 477 0 0 0 0 0 477 7 0
26.42 8815560726 5832141 484 477 0 0 0 0 0 477 7 0
26.49 8842015278 5849645 484 477 0 0 0 0 0 477 7 0
26.57 8870704022 5868629 484 477 0 0 0 0 0 477 7 0
26.64 8897112724 5886100 484 477 0 0 0 0 0 477 7 0
26.72 8926320222 5905421 484 477 0 0 0 0 0 477 7 0
26.79 8952333516 5922636 484 477 0 0 0 0 0 477 7 0
26.86 8978392102 5939877 484 477 0 0 0 0 0 477 7 0
26.94 9011045484 5961476 484 477 0 0 0 0 0 477 7 0
27.01 9041592320 5981686 484 477 0 0 0 0 0 477 7 0
27.09 9070010410 6000483 484 477 0 0 0 0 0 477 7 0
27.16 9098399230 6019265 484 477 0 0 0 0 0 477 7 0
27.24 9124681338 6036651 484 477 0 0 0 0 0 477 7 0
27.31 9160258650 6060195 484 477 0 0 0 0 0 477 7 0
27.38 9193998802 6082515 484 477 0 0 0 0 0 477 7 0
27.46 9223509308 6102040 484 477 0 0 0 0 0 477 7 0
27.53 9253328252 6121764 484 477 0 0 0 0 0 477 7 0
27.61 9278689992 6138538 484 477 0 0 0 0 0 477 7 0
27.68 9305767710 6156453 484 477 0 0 0 0 0 477 7 0
27.75 9333439366 6174757 484 477 0 0 0 0 0 477 7 0
27.83 9361468446 6193297 484 477 0 0 0 0 0 477 7 0
27.90 9385910208 6209462 484 477 0 0 0 0 0 477 7 0
27.98 9416175452 6229480 484 477 0 0 0 0 0 477 7 0
28.05 9445271010 6248727 484 477 0 0 0 0 0 477 7 0
28.13 9473528192 6267414 484 477 0 0 0 0 0 477 7 0
28.20 9504955152 6288206 484 477 0 0 0 0 0 477 7 0
28.27 9542572456 6313086 484 477 0 0 0 0 0 477 7 0
28.35 9572950608 6333182 484 477 0 0 0 0 0 477 7 0
28.42 9601209742 6351869 484 477 0 0 0 0 0 477 7 0
28.50 9627069210 6368975 484 477 0 0 0 0 0 477 7 0
28.57 9653524060 6386476 484 477 0 0 0 0 0 477 7 0
28.65 9679943286 6403957 484 477 0 0 0 0 0 477 7 0
28.72 9708383254 6422765 484 477 0 0 0 0 0 477 7 0
28.79 9739470812 6443324 484 477 0 0 0 0 0 477 7 0
28.87 9767515490 6461871 484 477 0 0 0 0 0 477 7 0
28.94 9795488968 6480374 484 477 0 0 0 0 0 477 7 0
29.02 9836712300 6507636 484 477 0 0 0 0 0 477 7 0
29.09 9864975490 6526327 484 477 0 0 0 0 0 477 7 0
29.16 9899038362 6548859 484 477 0 0 0 0 0 477 7 0
29.24 9927450434 6567655 484 477 0 0 0 0 0 477 7 0
29.31 9965298176 6592686 484 477 0 0 0 0 0 477 7 0
29.39 9995275196 6612512 484 477 0 0 0 0 0 477 7 0
29.46 10022900896 6630786 484 477 0 0 0 0 0 477 7 0
29.54 10051055340 6649408 484 477 0 1514 0 0 0 477 7 0
29.61 10079544426 6668251 484 477 0 0 0 0 0 477 7 0
29.68 10110121492 6688476 484 477 0 0 0 0 0 477 7 0
29.76 10141505248 6709230 484 477 0 0 0 0 0 477 7 0
29.83 10170155332 6728180 484 477 0 0 0 0 0 477 7 0
29.91 10196207224 6745410 484 477 0 0 0 0 0 477 7 0
29.98 10235447694 6771365 484 477 0 0 0 0 0 477 7 0
30.06 10265583228 6791296 484 477 0 0 0 0 0 477 7 0
30.13 10292316686 6808977 484 477 0 0 0 0 0 477 7 0
30.20 10320053318 6827317 484 477 0 0 0 0 0 477 7 0
30.28 10349535924 6846820 484 477 0 0 0 0 0 477 7 0
30.35 10380531788 6867320 484 477 0 0 0 0 0 477 7 0
30.43 10411691756 6887928 484 477 0 0 0 0 0 477 7 0
30.50 10438194756 6905456 484 477 0 0 0 0 0 477 7 0
30.57 10463861750 6922437 484 477 0 0 0 0 0 477 7 0
30.65 10490779700 6940244 484 477 0 0 0 0 0 477 7 0
30.72 10517602426 6957991 484 477 0 0 0 0 0 477 7 0
30.80 10545593546 6976503 484 477 0 0 0 0 0 477 7 0
30.87 10573817990 6995169 484 477 0 0 0 0 0 477 7 0
30.95 10605680686 7016237 484 477 0 0 0 0 0 477 7 0
31.02 10635658508 7036064 484 477 0 0 0 0 0 477 7 0
31.09 10665075670 7055521 484 477 0 0 0 0 0 477 7 0
31.17 10692642166 7073753 484 477 0 0 0 0 0 477 7 0
31.24 10721497564 7092840 484 477 0 0 0 0 0 477 7 0
31.32 10750936338 7112311 484 477 0 0 0 0 0 477 7 0
31.39 10778413210 7130483 484 477 0 0 0 0 0 477 7 0
31.47 10811320810 7152247 484 477 0 0 0 0 0 477 7 0
31.54 10839723554 7171031 484 477 0 0 0 0 0 477 7 0
31.61 10868803734 7190265 484 477 0 0 0 0 0 477 7 0
31.69 10901076986 7211615 484 477 0 0 0 0 0 477 7 0
31.76 10930929194 7231359 484 477 0 0 0 0 0 477 7 0
31.84 10957457840 7248914 484 477 0 0 0 0 0 477 7 0
31.91 10988245550 7269273 484 477 0 0 0 0 0 477 7 0
31.98 11020997052 7290932 484 477 0 0 0 0 0 477 7 0
32.06 11051947614 7311401 484 477 0 0 0 0 0 477 7 0
32.13 11082395030 7331541 484 477 0 0 0 0 0 477 7 0
32.21 11110880366 7350385 484 477 0 0 0 0 0 477 7 0
