5 37 38 11,8761 96,9596 0 753,695 39896 1301 1500 false
5 38 39 11,6262 92,3882 25 762,18 40592 1691 1500 false
5 39 40 12,0802 97,3292 0 779,148 38586 2381 1500 false
5 40 41 12,1222 96,657 0 791,875 38129 222 1500 false
5 41 42 11,9619 95,8346 0 796,117 40102 2164 1500 false
5 42 43 11,5728 92,746 0 807,43 41745 514 1500 false
5 43 44 11,9143 94,1585 0 814,5 40975 13 1500 false
5 44 45 12,2395 98,9876 0 825,812 45891 1289 1500 false
5 45 46 11,8017 94,0675 2 838,539 39125 2715 1500 false
5 46 47 11,7826 94,789 0 855,508 43681 3222 1500 false
5 47 48 12,1603 97,2347 1 871,062 41262 4237 1500 false
5 48 49 11,8771 93,7254 0 878,133 46503 3732 1500 false
5 49 50 11,6568 94,573 0 888,031 37928 1908 1500 false
5 50 51 12,2395 96,9163 0 895,102 45565 2809 1500 false
5 51 52 11,7006 90,0199 0 903,586 53202 4689 1500 false
5 52 53 11,0636 91,2746 0 913,484 46132 2981 1500 false
5 53 54 12,4874 100,494 0 926,211 41342 611 1500 false
5 54 55 12,1937 97,9558 0 937,523 47665 611 1500 false
5 55 56 12,1937 97,1019 0 947,422 36801 2036 1500 false
5 56 57 11,7435 93,4596 0 951,664 42327 735 1500 false
5 57 58 12,0564 98,2273 0 957,32 40725 336 1500 false
5 58 59 11,8351 93,7361 4 968,633 56267 636 1500 false
5 59 60 12,0487 97,0967 0 977,117 38414 847 1500 false
5 60 61 11,9267 92,9839 0 984,188 38454 387 1500 false
5 61 62 11,9267 98,4224 0 991,258 42564 2136 1500 false
5 62 63 11,7779 93,4072 0 1001,16 46034 409 1500 false
5 63 64 12,044 96,7317 0 1005,4 42731 687 1500 false
5 64 65 11,5023 92,39 0 1008,23 45901 1670 1500 false
5 65 66 12,104 95,6124 0 1011,05 38559 532 1500 false
5 66 67 12,1012 97,8117 0 1013,88 45994 1683 1500 false
5 67 68 11,9705 95,9826 0 1018,12 49549 154 1500 false
5 68 69 11,5509 92,1526 0 1023,78 55602 324 1500 false
5 69 70 12,2404 98,3028 0 1026,61 40598 1812 1500 false
5 70 71 11,9772 95,542 0 1030,85 40380 5239 1500 false
5 71 72 11,6253 92,3945 0 1035,09 37774 1993 1500 false
5 72 73 11,9524 93,0425 0 1042,16 40648 371 1500 false
5 73 74 12,1899 101,194 33 523,203 41120 7896 1500 false
5 74 75 11,9333 95,4275 0 554,312 37098 1414 1500 false
5 75 76 11,9247 95,4994 0 581,18 37752 1571 1500 false
5 76 77 11,8532 93,665 0 603,805 36530 1529 1500 false
5 77 78 11,8685 94,3749 0 627,844 37454 1787 1500 false
5 78 79 12,0268 97,7376 0 647,641 38499 2011 1500 false
5 79 80 11,5328 91,4601 0 666,023 40925 562 1500 false
5 80 81 10,9768 88,8053 1 1,41406 38994 2326 1500 false
5 81 82 0 0 1 1,41406 38994 2326 1500 false
5 82 83 0 0 1 1,41406 38994 2326 1500 false
5 83 84 0 0 0 1,41406 38994 2326 1500 false
5 84 85 0 0 1 1,41406 38994 2326 1500 false
5 85 86 0 0 0 1,41406 38994 2326 1500 false
5 86 87 0 0 0 1,41406 38994 2326 1500 false
5 87 88 0 0 0 1,41406 38994 2326 1500 false
5 88 89 0 0 1 1,41406 38994 2326 1500 false
5 89 90 0 0 0 1,41406 38994 2326 1500 false
5 90 91 0 0 0 1,41406 38994 2326 1500 false
5 91 92 0 0 0 1,41406 38994 2326 1500 false
5 92 93 0 0 0 1,41406 38994 2326 1500 false
5 93 94 0 0 0 1,41406 38994 2326 1500 false
5 94 95 0 0 0 1,41406 38994 2326 1500 false
5 95 96 0 0 0 1,41406 38994 2326 1500 false
5 96 97 0 0 1 1,41406 38994 2326 1500 false
5 97 98 0 0 0 1,41406 38994 2326 1500 false
5 98 99 0 0 0 1,41406 38994 2326 1500 false
5 99 100 0 0 0 1,41406 38994 2326 1500 false
5 100 101 0 0 0 1,41406 38994 2326 1500 false
