1 55.5
2 50.7
3 45.4
4 43.8
5 47.4
6 43.3
7 42.2
8 37.3
9 45.4
10 53.6
11 39.3
12 41.1
13 48.3
14 244
15 43.0
16 61.6
17 37.8
18 39.7
19 38.1
20 40.2
21 40.7
22 68.5
23 56.2
24 59.5
25 42.0
26 143
27 53.7
28 35.9
29 38.8
30 36.4
31 44.9
32 42.1
33 45.2
34 52.1
35 65.4
36 35.8
37 57.0
38 53.7
39 50.8
40 37.0
41 47.1
42 41.7
43 37.2
44 51.7
45 43.0
46 36.2
47 41.5
48 38.3
49 43.6
50 52.7
