5 0 1 11,8418 94,3882 3 3060,03 42735 1318 1500 false
5 1 2 11,8246 94,2618 0 3060,03 38539 3588 1500 false
5 2 3 12,0745 96,2306 37 4148,86 37571 1346 1500 false
5 3 4 11,9028 95,8225 0 4148,86 46448 3638 1500 false
5 4 5 11,7617 92,632 0 4148,86 43721 574 1500 false
5 5 6 12,0983 98,7993 0 4148,86 37032 242 1500 false
5 6 7 11,8399 93,1798 0 4148,86 37770 666 1500 false
5 7 8 11,92 96,7842 0 4148,86 36074 410 1500 false
5 8 9 11,8752 94,5213 0 4148,86 37698 533 1500 false
5 9 10 11,8942 95,6719 0 4148,86 36419 1082 1500 false
5 10 11 12,0888 96,7638 0 4148,86 36112 449 1500 false
5 11 12 11,9267 95,4975 0 4148,86 38623 1316 1500 false
5 12 13 11,9028 94,2247 0 4148,86 37239 1246 1500 false
5 13 14 11,878 95,7352 0 4148,86 36609 502 1500 false
5 14 15 11,9247 95,6585 0 4148,86 39684 888 1500 false
5 15 16 11,8656 94,2436 0 4148,86 37330 889 1500 false
5 16 17 11,6816 94,0368 14 2074,43 35594 470 1500 false
5 17 18 12,2604 98,2434 0 2074,43 36344 790 1500 false
5 18 19 11,9019 94,9428 0 2074,43 37509 791 1500 false
5 19 20 11,9457 95,8265 0 2074,43 36074 199 1500 false
5 20 21 11,7626 94,1147 0 2074,43 40736 1578 1500 false
5 21 22 11,8723 94,887 0 2074,43 40962 247 1500 false
5 22 23 12,0935 96,6552 0 2074,43 36794 1144 1500 false
5 23 24 11,9505 95,7115 0 2074,43 35932 251 1500 false
5 24 25 11,9333 95,2811 0 2074,43 36797 2161 1500 false
5 25 26 11,9123 94,9077 0 2074,43 35797 209 1500 false
5 26 27 11,8809 95,5442 0 2074,43 36763 1118 1500 false
5 27 28 11,9276 94,8573 0 2074,43 38842 406 1500 false
5 28 29 11,9562 96,3367 0 2074,43 37867 1056 1500 false
5 29 30 11,7111 92,2795 0 2074,43 37039 449 1500 false
5 30 31 12,1326 98,6074 0 2074,43 36636 995 1500 false
5 31 32 11,898 95,0631 0 2074,43 36626 923 1500 false
5 32 33 11,9286 95,3742 0 2074,43 36989 617 1500 false
5 33 34 11,9095 94,7495 1 2074,43 36951 1118 1500 false
5 34 35 11,838 93,8108 0 2074,43 39247 435 1500 false
5 35 36 11,8141 93,0694 0 2074,43 40437 300 1500 false
5 36 37 11,4412 93,5416 0 2074,43 44444 312 1500 false
5 37 38 11,9028 95,1518 0 2074,43 41907 6831 1500 false
5 38 39 12,641 102,216 0 2074,43 37795 2294 1500 false
5 39 40 11,6844 92,1626 1 2074,43 37788 1037 1500 false
5 40 41 12,1546 98,5462 0 2074,43 38020 187 1500 false
5 41 42 11,4508 90,3054 0 2074,43 44641 3866 1500 false
5 42 43 12,1469 95,617 0 2074,43 41853 893 1500 false
5 43 44 12,1355 100,054 0 2074,43 45843 1513 1500 false
5 44 45 11,8856 94,5992 0 2074,43 39607 2244 1500 false
5 45 46 11,282 89,3349 0 2074,43 55587 916 1500 false
5 46 47 12,1994 97,1517 0 2074,43 44423 6304 1500 false
5 47 48 11,9829 96,6302 0 2075,84 40105 610 1500 false
5 48 49 12,2108 96,3037 0 2075,84 46737 343 1500 false
5 49 50 11,5891 92,0232 0 2075,84 39987 15 1500 false
5 50 51 12,2929 101,696 0 2075,84 38149 665 1500 false
5 51 52 11,9352 94,478 0 2075,84 47277 2251 1500 false
5 52 53 11,569 93,9271 1 2075,84 39976 157 1500 false
5 53 54 12,0831 92,0505 6 2075,84 55050 1715 1500 false
5 54 55 11,8151 97,482 0 2077,26 49620 6483 1500 false
5 55 56 12,1288 97,1458 0 2077,26 40614 1279 1500 false
5 56 57 11,8685 94,2127 0 2077,26 39498 1943 1500 false
5 57 58 11,8837 95,5496 0 2077,26 40540 134 1500 false
5 58 59 12,0192 96,3254 0 2077,26 37063 1423 1500 false
5 59 60 12,0096 96,9172 0 2077,26 40212 1609 1500 false
5 60 61 11,7512 95,0441 0 2077,26 48338 81 1500 false
5 61 62 11,9696 94,6484 0 2077,26 36891 769 1500 false
5 62 63 11,8628 92,8686 1 2077,26 37595 286 1500 false
5 63 64 11,8914 95,5256 0 1039,34 42811 199 1500 false
5 64 65 12,043 97,7622 0 1044,99 37426 1011 1500 false
5 65 66 11,9696 97,1866 0 1056,3 43728 2059 1500 false
5 66 67 11,7264 92,8814 0 1060,55 37705 429 1500 false
5 67 68 11,796 93,0211 0 1064,79 39841 2441 1500 false
5 68 69 11,9791 97,7885 0 1067,62 46380 4683 1500 false
5 69 70 12,0106 93,1592 0 1069,03 36795 486 1500 false
5 70 71 11,8294 96,3984 0 1073,27 41194 259 1500 false
5 71 72 12,2042 99,0979 0 1074,69 39429 2278 1500 false
5 72 73 11,8284 92,7344 0 1080,34 40283 2144 1500 false
5 73 74 12,0316 98,0423 0 1083,17 42596 988 1500 false
5 74 75 11,9228 95,5777 0 1083,17 39196 4712 1500 false
5 75 76 11,9238 95,6314 0 1083,17 36984 624 1500 false
5 76 77 11,4679 91,5325 0 1083,17 47710 6739 1500 false
5 77 78 11,8189 94,3882 0 1086 40642 441 1500 false
5 78 79 12,3138 96,5067 0 1087,41 38180 211 1500 false
5 79 80 11,9848 97,0163 0 1087,41 47637 1089 1500 false
5 80 81 12,0182 97,4699 1 1,41406 37574 1287 1500 false
5 81 82 1,1301 9,03219 1 1,41406 37574 1287 1500 false
5 82 83 0 0 1 1,41406 37574 1287 1500 false
5 83 84 0 0 0 1,41406 37574 1287 1500 false
5 84 85 0 0 1 1,41406 37574 1287 1500 false
5 85 86 0 0 0 1,41406 37574 1287 1500 false
5 86 87 0 0 0 1,41406 37574 1287 1500 false
5 87 88 0 0 0 1,41406 37574 1287 1500 false
5 88 89 0 0 1 1,41406 37574 1287 1500 false
5 89 90 0 0 0 1,41406 37574 1287 1500 false
5 90 91 0 0 0 1,41406 37574 1287 1500 false
5 91 92 0 0 0 1,41406 37574 1287 1500 false
5 92 93 0 0 0 1,41406 37574 1287 1500 false
5 93 94 0 0 0 1,41406 37574 1287 1500 false
5 94 95 0 0 0 1,41406 37574 1287 1500 false
5 95 96 0 0 0 1,41406 37574 1287 1500 false
5 96 97 0 0 1 1,41406 37574 1287 1500 false
5 97 98 0 0 0 1,41406 37574 1287 1500 false
5 98 99 0 0 0 1,41406 37574 1287 1500 false
5 99 100 0 0 0 1,41406 37574 1287 1500 false
5 100 101 0 0 0 1,41406 37574 1287 1500 false
