5 0 1 11,7216 92,412 1 2036,25 42999 6 1500 false
5 1 2 12,0039 96,2867 0 2036,25 38153 1280 1500 false
5 2 3 11,9247 96,5203 1 2036,25 37748 908 1500 false
5 3 4 11,9619 94,8471 0 2036,25 40438 651 1500 false
5 4 5 11,7331 94,4581 0 2036,25 36917 492 1500 false
5 5 6 12,1698 97,6552 0 2036,25 36989 501 1500 false
5 6 7 11,8999 95,0896 0 2036,25 38523 32 1500 false
5 7 8 11,9133 94,9055 0 2036,25 36653 527 1500 false
5 8 9 11,6892 93,2791 0 2036,25 36695 613 1500 false
5 9 10 12,187 98,1905 0 2036,25 36386 513 1500 false
5 10 11 11,9152 95,3408 0 2036,25 37483 254 1500 false
5 11 12 11,8265 93,1741 0 2036,25 37076 404 1500 false
5 12 13 11,6978 94,8258 0 2036,25 39599 135 1500 false
5 13 14 12,2414 97,9468 1 2036,25 36913 1114 1500 false
5 14 15 11,8771 94,9484 0 2036,25 40311 28 1500 false
5 15 16 11,7712 94,4635 0 2036,25 38990 427 1500 false
5 16 17 12,1126 96,9315 17 1018,12 37309 1270 1500 false
5 17 18 11,9152 94,9372 0 1018,12 36976 1619 1500 false
5 18 19 11,9257 95,7731 0 1018,12 36528 1013 1500 false
5 19 20 11,8608 94,9195 0 1018,12 35504 423 1500 false
5 20 21 11,9801 95,0676 0 1019,54 38402 2113 1500 false
5 21 22 11,9228 96,0982 0 1019,54 35700 371 1500 false
5 22 23 11,9209 95,33 0 1019,54 36439 600 1500 false
5 23 24 11,9219 95,4452 0 1019,54 38040 16 1500 false
5 24 25 11,8961 93,7036 0 1019,54 35807 715 1500 false
5 25 26 11,8904 96,3167 0 1019,54 37408 379 1500 false
5 26 27 11,9419 95,7819 0 1019,54 36910 164 1500 false
5 27 28 11,6081 92,0924 0 1019,54 37494 930 1500 false
5 28 29 12,0764 95,9981 0 1019,54 38349 504 1500 false
5 29 30 12,0993 98,2724 0 1020,95 36530 627 1500 false
5 30 31 11,9362 95,557 0 1020,95 37627 687 1500 false
5 31 32 11,8246 94,5706 0 1020,95 36620 503 1500 false
5 32 33 11,8246 93,4895 0 1022,37 37588 2410 1500 false
5 33 34 11,9677 96,9077 0 1022,37 35800 471 1500 false
5 34 35 11,838 93,9725 0 1022,37 38685 376 1500 false
5 35 36 12,1555 97,6679 0 1023,78 38162 686 1500 false
5 36 37 11,8961 95,4774 0 1026,61 38051 701 1500 false
5 37 38 11,8999 93,5953 0 1033,68 40609 1839 1500 false
5 38 39 11,8618 93,3393 0 1035,09 37985 12 1500 false
5 39 40 11,9658 98,4851 2 1040,75 37550 270 1500 false
5 40 41 11,9352 95,9316 0 1046,41 38885 4006 1500 false
5 41 42 11,9352 94,9033 2 1053,48 43591 13 1500 false
5 42 43 11,5747 92,247 0 1059,13 43800 416 1500 false
5 43 44 12,0039 95,4269 0 1059,13 40990 418 1500 false
5 44 45 11,8628 95,0834 2 1067,62 46942 156 1500 false
5 45 46 12,1441 96,6978 0 1074,69 38268 956 1500 false
5 46 47 11,8933 95,4557 0 1081,76 51248 8407 1500 false
5 47 48 11,8504 94,4133 0 1083,17 40433 120 1500 false
