5 0 1 11,919 95,3436 1 4362,38 36749 924 1500 false
5 1 2 11,7273 93,2015 1 4362,38 38568 309 1500 false
5 2 3 12,0783 97,2348 7 5633,62 36068 912 1500 false
5 3 4 11,9028 94,5573 0 5633,62 39123 240 1500 false
5 4 5 11,7655 94,7797 0 5633,62 36315 1119 1500 false
5 5 6 12,1222 96,9919 0 5633,62 36300 310 1500 false
5 6 7 11,8256 93,1908 0 5633,62 36717 1161 1500 false
5 7 8 12,0163 97,6126 0 5633,62 37067 461 1500 false
5 8 9 11,7416 92,7514 0 5633,62 37546 1548 1500 false
5 9 10 12,0945 97,1288 0 5633,62 37006 362 1500 false
5 10 11 11,5919 93,5824 0 5633,62 37639 438 1500 false
5 11 12 12,2089 95,9145 0 5633,62 36285 1115 1500 false
5 12 13 11,8513 95,5175 0 5633,62 37606 694 1500 false
5 13 14 12,0411 97,4128 0 5633,62 37899 715 1500 false
5 14 15 11,9238 95,3215 0 5633,62 37388 1222 1500 false
5 15 16 11,9181 94,7657 0 5633,62 36757 432 1500 false
5 16 17 11,9276 95,9766 13 2816,81 37346 712 1500 false
5 17 18 11,8675 94,8842 0 2816,81 36163 1088 1500 false
5 18 19 11,7016 93,4577 0 2816,81 35728 132 1500 false
5 19 20 12,1908 97,8056 0 2816,81 36739 385 1500 false
5 20 21 11,7531 94,069 0 2816,81 42723 472 1500 false
5 21 22 11,8761 95,0089 0 2816,81 37318 2127 1500 false
5 22 23 12,1202 96,078 0 2816,81 37139 1162 1500 false
5 23 24 11,8923 95,5562 0 2816,81 37067 769 1500 false
5 24 25 11,8484 95,0569 0 2816,81 36512 766 1500 false
5 25 26 11,8046 94,0702 0 2816,81 37388 874 1500 false
5 26 27 12,0077 96,3936 0 2816,81 36963 200 1500 false
5 27 28 11,9982 95,6911 0 2816,81 38198 1121 1500 false
5 28 29 11,9047 95,5484 0 2816,81 37659 758 1500 false
5 29 30 11,8389 93,2311 0 2816,81 36574 484 1500 false
5 30 31 12,0678 97,9473 0 2816,81 37118 1150 1500 false
5 31 32 11,837 94,8722 0 2816,81 36657 1320 1500 false
5 32 33 11,8227 94,0166 0 2816,81 40036 557 1500 false
5 33 34 12,1021 96,3967 0 2816,81 37743 274 1500 false
5 34 35 11,8647 96,0729 0 2816,81 36499 1430 1500 false
5 35 36 11,6034 92,8089 0 2816,81 41775 180 1500 false
5 36 37 11,9982 94,4544 0 2816,81 42646 567 1500 false
5 37 38 12,2023 96,4434 0 2816,81 40010 105 1500 false
5 38 39 11,7073 96,3972 0 2816,81 38851 2339 1500 false
5 39 40 11,4241 89,0242 0 2816,81 40594 281 1500 false
5 40 41 12,6629 103,974 0 2816,81 37854 4200 1500 false
5 41 42 11,6901 92,3129 7 2816,81 38337 596 1500 false
5 42 43 12,0163 95,8714 0 2816,81 42173 2270 1500 false
5 43 44 11,9753 97,4757 0 2816,81 42618 1495 1500 false
5 44 45 11,7598 90,7936 0 2816,81 42500 1394 1500 false
5 45 46 11,7331 92,9125 0 2816,81 46382 3038 1500 false
5 46 47 12,207 102,017 0 2816,81 38466 997 1500 false
5 47 48 11,9629 94,1389 0 2816,81 38463 2449 1500 false
5 48 49 11,796 96,0679 0 2816,81 38291 784 1500 false
5 49 50 12,146 96,5428 0 2816,81 37905 1213 1500 false
5 50 51 11,8904 95,8292 0 2816,81 37805 820 1500 false
5 51 52 11,5004 92,052 0 2816,81 40112 647 1500 false
5 52 53 12,3148 98,284 0 2816,81 44544 138 1500 false
5 53 54 10,6955 85,8123 1 2816,81 48701 2344 1500 false
5 54 55 12,8927 103,064 0 2816,81 38296 1418 1500 false
5 55 56 11,6568 92,6044 0 2816,81 79576 2892 1500 false
5 56 57 12,476 100,652 0 2816,81 50649 2924 1500 false
5 57 58 11,6558 91,8444 0 2816,81 42040 11 1500 false
5 58 59 12,1231 96,9841 0 2816,81 36524 583 1500 false
5 59 60 11,8198 93,7804 0 2816,81 42015 2023 1500 false
5 60 61 11,6863 93,8554 0 2816,81 37652 695 1500 false
5 61 62 12,1717 98,9378 0 2816,81 37166 115 1500 false
5 62 63 11,8303 94,6834 0 2816,81 39771 626 1500 false
5 63 64 12,0811 94,8449 0 2816,81 38571 1847 1500 false
5 64 65 11,857 94,5881 0 2816,81 38547 687 1500 false
5 65 66 11,8418 96,0504 0 2816,81 42909 627 1500 false
5 66 67 11,9438 94,4705 0 2816,81 39085 1028 1500 false
5 67 68 12,1222 97,3896 0 2816,81 36662 748 1500 false
5 68 69 11,364 92,4631 1 2816,81 48520 4211 1500 false
5 69 70 11,838 94,7596 0 2816,81 40619 4166 1500 false
5 70 71 12,4035 96,4085 0 2816,81 42910 257 1500 false
5 71 72 12,0039 96,7107 0 2816,81 51282 5649 1500 false
5 72 73 11,5185 94,0461 0 2816,81 53462 7613 1500 false
5 73 74 12,2871 98,6449 0 2816,81 37359 449 1500 false
5 74 75 11,8198 91,8468 0 2816,81 37475 1182 1500 false
5 75 76 12,0687 98,5249 0 2816,81 36117 814 1500 false
5 76 77 11,6215 93,8435 0 2816,81 40212 29 1500 false
5 77 78 12,0182 94,9071 0 2816,81 40008 214 1500 false
5 78 79 11,7922 95,5793 0 2816,81 38255 3912 1500 false
5 79 80 12,2356 96,8191 1 2816,81 40274 2354 1500 false
5 80 81 12,0153 97,2148 1 1,41406 66211 2426 1500 false
5 81 82 1,26076 10,0808 1 1,41406 66211 2426 1500 false
5 82 83 0 0 1 1,41406 66211 2426 1500 false
5 83 84 0 0 0 1,41406 66211 2426 1500 false
5 84 85 0 0 1 1,41406 66211 2426 1500 false
5 85 86 0 0 0 1,41406 66211 2426 1500 false
5 86 87 0 0 0 1,41406 66211 2426 1500 false
5 87 88 0 0 0 1,41406 66211 2426 1500 false
5 88 89 0 0 0 1,41406 66211 2426 1500 false
5 89 90 0 0 1 1,41406 66211 2426 1500 false
5 90 91 0 0 0 1,41406 66211 2426 1500 false
5 91 92 0 0 0 1,41406 66211 2426 1500 false
5 92 93 0 0 0 1,41406 66211 2426 1500 false
5 93 94 0 0 0 1,41406 66211 2426 1500 false
5 94 95 0 0 0 1,41406 66211 2426 1500 false
5 95 96 0 0 0 1,41406 66211 2426 1500 false
5 96 97 0 0 0 1,41406 66211 2426 1500 false
5 97 98 0 0 1 1,41406 66211 2426 1500 false
5 98 99 0 0 0 1,41406 66211 2426 1500 false
5 99 100 0 0 0 1,41406 66211 2426 1500 false
5 100 101 0 0 0 1,41406 66211 2426 1500 false
