5,0,1.019036,1.019036054611206,12404000,97378301.3377874,52,1028080,39719,3958,1500,false
5,100.000147,101.003956,1.0038089752197266,0,0,0,1448,37191,825,1500,false
5,10.000276,11.000482,1.0002059936523438,12193000,97523910.6934454,1,1032424,41154,8879,1500,false
5,1.019036,2.013934,0.994898021221161,12328000,99129757.92126575,0,1028080,42433,287,1500,false
5,11.000482,12.000908,1.0004260540008545,12804000,102388377.02232864,0,1032424,35773,761,1500,false
5,12.000908,13.002422,1.001513957977295,12495000,99808893.52943613,0,1032424,37695,528,1500,false
5,13.002422,14.002809,1.0003869533538818,12501000,99969316.53768048,0,1032424,38153,223,1500,false
5,14.002809,15.008118,1.005308985710144,12504000,99503736.08700813,0,1032424,37906,997,1500,false
5,15.008118,16.005983,0.9978650212287903,12280000,98450189.06367253,0,1033872,37138,371,1500,false
5,16.005983,17.000208,0.994225025177002,12719000,102343028.41239093,3,534312,36213,989,1500,false
5,17.000208,18.004358,1.0041500329971313,12449000,99180398.0753188,0,561824,38164,1457,1500,false
5,18.004358,19.000092,0.9957339763641357,12548000,100814075.22774938,0,580648,37770,1313,1500,false
5,19.000092,20.000705,1.00061297416687,12506000,99986710.72929263,0,600920,49056,4994,1500,false
5,20.000705,21.000073,0.9993680119514465,12497000,100039223.59369779,0,615400,38930,760,1500,false
5,2.013934,3.00401,0.9900760054588318,12761000,103111275.73755236,0,1029528,37709,2824,1500,false
5,21.000073,22.005086,1.0050129890441895,12463000,99206678.0100253,0,628432,37214,805,1500,false
5,22.005086,23.001897,0.9968109726905823,12523000,100504511.63231514,0,635672,36562,658,1500,false
5,23.001897,24.000007,0.998109996318817,12466000,99916843.20146294,0,645808,36595,958,1500,false
5,24.000007,25.012861,1.012853980064392,12483000,98596640.74544206,0,660288,35885,398,1500,false
5,25.012861,26.001541,0.9886800050735474,12477000,100958853.71179803,0,673320,35875,591,1500,false
5,26.001541,27.002777,1.0012359619140625,12588000,100579687.337123,0,682008,38445,1643,1500,false
